"region","item_name","vill_price","dis_price"
"dodoma","Cooking oil",2250,2400
"dodoma","Cooking oil",3000,2800
"dodoma","Cooking oil",3000,2800
"dodoma","Cooking oil",2800,3000
"dodoma","Cooking oil",3000,NA
"dodoma","Cooking oil",2500,NA
"dodoma","Cooking oil",3428.57142857143,NA
"dodoma","Cooking oil",2500,2500
"dodoma","Cooking oil",200,3000
"dodoma","Cooking oil",2600,NA
"dodoma","Salt",600,600
"dodoma","Salt",400,600
"dodoma","Salt",600,600
"dodoma","Salt",600,600
"dodoma","Salt",600,NA
"dodoma","Salt",600,NA
"dodoma","Salt",600,NA
"dodoma","Salt",750,600
"dodoma","Salt",600,600
"dodoma","Salt",600,NA
"dodoma","Rice (paddy)",NA,NA
"dodoma","Rice (paddy)",NA,NA
"dodoma","Rice (paddy)",NA,NA
"dodoma","Rice (paddy)",NA,NA
"dodoma","Rice (paddy)",NA,NA
"dodoma","Rice (paddy)",NA,NA
"dodoma","Rice (paddy)",NA,NA
"dodoma","Rice (paddy)",NA,NA
"dodoma","Rice (paddy)",NA,800
"dodoma","Rice (paddy)",NA,NA
"dodoma","Rice (husked)",1200,1100
"dodoma","Rice (husked)",1500,1400
"dodoma","Rice (husked)",1400,1100
"dodoma","Rice (husked)",1400,1200
"dodoma","Rice (husked)",1500,NA
"dodoma","Rice (husked)",1400,NA
"dodoma","Rice (husked)",1000,NA
"dodoma","Rice (husked)",1200,1000
"dodoma","Rice (husked)",1400,1200
"dodoma","Rice (husked)",1400,NA
"dodoma","Maize (green, cob)",NA,NA
"dodoma","Maize (green, cob)",NA,NA
"dodoma","Maize (green, cob)",NA,NA
"dodoma","Maize (green, cob)",NA,750
"dodoma","Maize (green, cob)",NA,NA
"dodoma","Maize (green, cob)",NA,NA
"dodoma","Maize (green, cob)",NA,NA
"dodoma","Maize (green, cob)",NA,571.428571428571
"dodoma","Maize (green, cob)",NA,500
"dodoma","Maize (green, cob)",NA,NA
"dodoma","Maize (grain)",222.222222222222,300
"dodoma","Maize (grain)",250,400
"dodoma","Maize (grain)",300,350
"dodoma","Maize (grain)",NA,300
"dodoma","Maize (grain)",300,NA
"dodoma","Maize (grain)",300,NA
"dodoma","Maize (grain)",400,NA
"dodoma","Maize (grain)",250,300
"dodoma","Maize (grain)",350,420
"dodoma","Maize (grain)",350,NA
"dodoma","Maize (flour)",NA,700
"dodoma","Maize (flour)",NA,800
"dodoma","Maize (flour)",NA,700
"dodoma","Maize (flour)",NA,800
"dodoma","Maize (flour)",1000,NA
"dodoma","Maize (flour)",700,NA
"dodoma","Maize (flour)",1000,NA
"dodoma","Maize (flour)",NA,600
"dodoma","Maize (flour)",900,800
"dodoma","Maize (flour)",700,NA
"dodoma","Sorghum (grain)",NA,600
"dodoma","Sorghum (grain)",NA,1000
"dodoma","Sorghum (grain)",300,400
"dodoma","Sorghum (grain)",300,350
"dodoma","Sorghum (grain)",NA,NA
"dodoma","Sorghum (grain)",350,NA
"dodoma","Sorghum (grain)",NA,NA
"dodoma","Sorghum (grain)",NA,1000
"dodoma","Sorghum (grain)",350,800
"dodoma","Sorghum (grain)",350,NA
"dodoma","Millet (grain)",NA,700
"dodoma","Millet (grain)",NA,1000
"dodoma","Millet (grain)",NA,1000
"dodoma","Millet (grain)",NA,800
"dodoma","Millet (grain)",NA,NA
"dodoma","Millet (grain)",NA,NA
"dodoma","Millet (grain)",NA,NA
"dodoma","Millet (grain)",NA,800
"dodoma","Millet (grain)",NA,800
"dodoma","Millet (grain)",NA,NA
"dodoma","Sorghum (flour)",NA,NA
"dodoma","Sorghum (flour)",NA,NA
"dodoma","Sorghum (flour)",NA,NA
"dodoma","Sorghum (flour)",NA,NA
"dodoma","Sorghum (flour)",NA,NA
"dodoma","Sorghum (flour)",NA,NA
"dodoma","Sorghum (flour)",NA,NA
"dodoma","Sorghum (flour)",NA,1000
"dodoma","Sorghum (flour)",NA,1000
"dodoma","Sorghum (flour)",NA,NA
"dodoma","Millet (flour)",NA,NA
"dodoma","Millet (flour)",NA,NA
"dodoma","Millet (flour)",NA,NA
"dodoma","Millet (flour)",NA,NA
"dodoma","Millet (flour)",NA,NA
"dodoma","Millet (flour)",NA,NA
"dodoma","Millet (flour)",NA,NA
"dodoma","Millet (flour)",NA,1200
"dodoma","Millet (flour)",NA,1000
"dodoma","Millet (flour)",NA,NA
"dodoma","Bread",NA,2000
"dodoma","Bread",NA,2000
"dodoma","Bread",NA,1500
"dodoma","Bread",NA,2000
"dodoma","Bread",NA,NA
"dodoma","Bread",NA,NA
"dodoma","Bread",NA,NA
"dodoma","Bread",NA,2000
"dodoma","Bread",NA,2400
"dodoma","Bread",NA,NA
"dodoma","Buns",1000,1000
"dodoma","Buns",909.090909090909,1000
"dodoma","Buns",1250,1250
"dodoma","Buns",1000,1000
"dodoma","Buns",1250,NA
"dodoma","Buns",1250,NA
"dodoma","Buns",909.090909090909,NA
"dodoma","Buns",833.333333333333,909.090909090909
"dodoma","Buns",1250,1111.11111111111
"dodoma","Buns",1000,NA
"dodoma","Tea (dry)",10000,10000
"dodoma","Tea (dry)",16666.6666666667,10000
"dodoma","Tea (dry)",20000,9000
"dodoma","Tea (dry)",10000,8000
"dodoma","Tea (dry)",16666.6666666667,NA
"dodoma","Tea (dry)",1200,NA
"dodoma","Tea (dry)",20000,NA
"dodoma","Tea (dry)",16666.6666666667,10000
"dodoma","Tea (dry)",16000,10000
"dodoma","Tea (dry)",10000,NA
"dodoma","Local brews",200,NA
"dodoma","Local brews",200,NA
"dodoma","Local brews",200,300
"dodoma","Local brews",200,300
"dodoma","Local brews",300,NA
"dodoma","Local brews",400,NA
"dodoma","Local brews",400,NA
"dodoma","Local brews",300,NA
"dodoma","Local brews",250,500
"dodoma","Local brews",300,NA
"dodoma","Casava fresh",250,500
"dodoma","Casava fresh",4000,NA
"dodoma","Casava fresh",NA,NA
"dodoma","Casava fresh",NA,500
"dodoma","Casava fresh",NA,NA
"dodoma","Casava fresh",NA,NA
"dodoma","Casava fresh",NA,NA
"dodoma","Casava fresh",NA,666.666666666667
"dodoma","Casava fresh",416.666666666667,1111.11111111111
"dodoma","Casava fresh",NA,NA
"dodoma","Casava (dry)",NA,NA
"dodoma","Casava (dry)",NA,NA
"dodoma","Casava (dry)",NA,NA
"dodoma","Casava (dry)",NA,NA
"dodoma","Casava (dry)",NA,NA
"dodoma","Casava (dry)",NA,NA
"dodoma","Casava (dry)",NA,NA
"dodoma","Casava (dry)",NA,500
"dodoma","Casava (dry)",150,NA
"dodoma","Casava (dry)",NA,NA
"dodoma","Casava flour",NA,NA
"dodoma","Casava flour",NA,NA
"dodoma","Casava flour",NA,NA
"dodoma","Casava flour",NA,NA
"dodoma","Casava flour",NA,NA
"dodoma","Casava flour",NA,NA
"dodoma","Casava flour",NA,NA
"dodoma","Casava flour",NA,1000
"dodoma","Casava flour",NA,1500
"dodoma","Casava flour",NA,NA
"dodoma","Sweet potatoes",250,555.555555555556
"dodoma","Sweet potatoes",227.272727272727,277.777777777778
"dodoma","Sweet potatoes",NA,NA
"dodoma","Sweet potatoes",NA,NA
"dodoma","Sweet potatoes",NA,NA
"dodoma","Sweet potatoes",NA,NA
"dodoma","Sweet potatoes",NA,NA
"dodoma","Sweet potatoes",NA,NA
"dodoma","Sweet potatoes",NA,769.230769230769
"dodoma","Sweet potatoes",NA,NA
"dodoma","Cocoyams",NA,NA
"dodoma","Cocoyams",NA,NA
"dodoma","Cocoyams",NA,NA
"dodoma","Cocoyams",NA,NA
"dodoma","Cocoyams",NA,NA
"dodoma","Cocoyams",NA,NA
"dodoma","Cocoyams",NA,NA
"dodoma","Cocoyams",NA,NA
"dodoma","Cocoyams",NA,NA
"dodoma","Cocoyams",NA,NA
"dodoma","Yams",NA,NA
"dodoma","Yams",NA,NA
"dodoma","Yams",NA,NA
"dodoma","Yams",NA,NA
"dodoma","Yams",NA,NA
"dodoma","Yams",NA,NA
"dodoma","Yams",NA,NA
"dodoma","Yams",NA,NA
"dodoma","Yams",NA,NA
"dodoma","Yams",NA,NA
"dodoma","Irish potatoes",1000,400
"dodoma","Irish potatoes",666.666666666667,700
"dodoma","Irish potatoes",NA,600
"dodoma","Irish potatoes",NA,666.666666666667
"dodoma","Irish potatoes",1000,NA
"dodoma","Irish potatoes",NA,NA
"dodoma","Irish potatoes",NA,NA
"dodoma","Irish potatoes",NA,500
"dodoma","Irish potatoes",NA,600
"dodoma","Irish potatoes",NA,NA
"dodoma","Cooking bananas",NA,250
"dodoma","Cooking bananas",NA,666.666666666667
"dodoma","Cooking bananas",NA,428.571428571429
"dodoma","Cooking bananas",NA,428.571428571429
"dodoma","Cooking bananas",1000,NA
"dodoma","Cooking bananas",NA,NA
"dodoma","Cooking bananas",NA,NA
"dodoma","Cooking bananas",NA,250
"dodoma","Cooking bananas",NA,1000
"dodoma","Cooking bananas",NA,NA
"dodoma","Sugar",1600,1500
"dodoma","Sugar",2000,1800
"dodoma","Sugar",1800,1500
"dodoma","Sugar",1600,1600
"dodoma","Sugar",1700,NA
"dodoma","Sugar",1600,NA
"dodoma","Sugar",2000,NA
"dodoma","Sugar",1600,1600
"dodoma","Sugar",2000,1800
"dodoma","Sugar",1500,NA
"dodoma","Beans",1200,1200
"dodoma","Beans",1000,1200
"dodoma","Beans",1200,1200
"dodoma","Beans",1400,1200
"dodoma","Beans",1400,NA
"dodoma","Beans",1500,NA
"dodoma","Beans",1500,NA
"dodoma","Beans",1200,1000
"dodoma","Beans",1400,1200
"dodoma","Beans",1300,NA
"dodoma","Peas",NA,500
"dodoma","Peas",500,1000
"dodoma","Peas",1000,800
"dodoma","Peas",NA,800
"dodoma","Peas",1000,NA
"dodoma","Peas",NA,NA
"dodoma","Peas",NA,NA
"dodoma","Peas",NA,800
"dodoma","Peas",1000,800
"dodoma","Peas",NA,NA
"dodoma","Groundnuts",NA,2000
"dodoma","Groundnuts",1400,2000
"dodoma","Groundnuts",2000,2000
"dodoma","Groundnuts",1900,2400
"dodoma","Groundnuts",2500,NA
"dodoma","Groundnuts",1700,NA
"dodoma","Groundnuts",NA,NA
"dodoma","Groundnuts",NA,1800
"dodoma","Groundnuts",1000,1700
"dodoma","Groundnuts",NA,NA
"dodoma","Coconuts",NA,1333.33333333333
"dodoma","Coconuts",NA,1333.33333333333
"dodoma","Coconuts",NA,1142.85714285714
"dodoma","Coconuts",NA,1333.33333333333
"dodoma","Coconuts",1250,NA
"dodoma","Coconuts",NA,NA
"dodoma","Coconuts",NA,NA
"dodoma","Coconuts",NA,1000
"dodoma","Coconuts",NA,888.888888888889
"dodoma","Coconuts",NA,NA
"dodoma","Tomatoes",1000,666.666666666667
"dodoma","Tomatoes",666.666666666667,500
"dodoma","Tomatoes",NA,1000
"dodoma","Tomatoes",1000,1000
"dodoma","Tomatoes",333.333333333333,NA
"dodoma","Tomatoes",1000,NA
"dodoma","Tomatoes",666.666666666667,NA
"dodoma","Tomatoes",NA,666.666666666667
"dodoma","Tomatoes",200,833.333333333333
"dodoma","Tomatoes",600,NA
"dodoma","Onions",1000,1000
"dodoma","Onions",250,500
"dodoma","Onions",NA,666.666666666667
"dodoma","Onions",1000,666.666666666667
"dodoma","Onions",1000,NA
"dodoma","Onions",1000,NA
"dodoma","Onions",500,NA
"dodoma","Onions",500,666.666666666667
"dodoma","Onions",1000,1500
"dodoma","Onions",NA,NA
"dodoma","Carrot",NA,500
"dodoma","Carrot",NA,833.333333333333
"dodoma","Carrot",NA,1000
"dodoma","Carrot",NA,1000
"dodoma","Carrot",NA,NA
"dodoma","Carrot",NA,NA
"dodoma","Carrot",NA,NA
"dodoma","Carrot",NA,1000
"dodoma","Carrot",NA,1000
"dodoma","Carrot",NA,NA
"dodoma","Cabbage",NA,500
"dodoma","Cabbage",NA,227.272727272727
"dodoma","Cabbage",NA,357.142857142857
"dodoma","Cabbage",NA,500
"dodoma","Cabbage",NA,NA
"dodoma","Cabbage",NA,NA
"dodoma","Cabbage",909.090909090909,NA
"dodoma","Cabbage",NA,466.666666666667
"dodoma","Cabbage",NA,384.615384615385
"dodoma","Cabbage",NA,NA
"dodoma","Spinach",1000,500
"dodoma","Spinach",NA,400
"dodoma","Spinach",NA,500
"dodoma","Spinach",1000,1000
"dodoma","Spinach",1000,NA
"dodoma","Spinach",NA,NA
"dodoma","Spinach",2000,NA
"dodoma","Spinach",NA,1000
"dodoma","Spinach",1000,833.333333333333
"dodoma","Spinach",1000,NA
"dodoma","Ripe bananas",NA,666.666666666667
"dodoma","Ripe bananas",NA,500
"dodoma","Ripe bananas",NA,750
"dodoma","Ripe bananas",NA,666.666666666667
"dodoma","Ripe bananas",1500,NA
"dodoma","Ripe bananas",NA,NA
"dodoma","Ripe bananas",NA,NA
"dodoma","Ripe bananas",NA,666.666666666667
"dodoma","Ripe bananas",NA,1000
"dodoma","Ripe bananas",NA,NA
"dodoma","Citrus fruits",NA,NA
"dodoma","Citrus fruits",454.545454545455,333.333333333333
"dodoma","Citrus fruits",NA,NA
"dodoma","Citrus fruits",NA,NA
"dodoma","Citrus fruits",NA,NA
"dodoma","Citrus fruits",NA,NA
"dodoma","Citrus fruits",NA,NA
"dodoma","Citrus fruits",NA,555.555555555556
"dodoma","Citrus fruits",NA,714.285714285714
"dodoma","Citrus fruits",NA,NA
"dodoma","Mangoes",NA,600
"dodoma","Mangoes",NA,833.333333333333
"dodoma","Mangoes",NA,666.666666666667
"dodoma","Mangoes",666.666666666667,666.666666666667
"dodoma","Mangoes",NA,NA
"dodoma","Mangoes",NA,NA
"dodoma","Mangoes",NA,NA
"dodoma","Mangoes",NA,714.285714285714
"dodoma","Mangoes",NA,1000
"dodoma","Mangoes",NA,NA
"dodoma","Papaya",NA,NA
"dodoma","Papaya",107.142857142857,250
"dodoma","Papaya",NA,500
"dodoma","Papaya",NA,NA
"dodoma","Papaya",NA,NA
"dodoma","Papaya",NA,NA
"dodoma","Papaya",NA,NA
"dodoma","Papaya",NA,1538.46153846154
"dodoma","Papaya",NA,1250
"dodoma","Papaya",NA,NA
"dodoma","Goat meat",2500,3000
"dodoma","Goat meat",4000,4000
"dodoma","Goat meat",3000,5000
"dodoma","Goat meat",5000,4000
"dodoma","Goat meat",3500,NA
"dodoma","Goat meat",NA,NA
"dodoma","Goat meat",3000,NA
"dodoma","Goat meat",2000,4500
"dodoma","Goat meat",3000,4000
"dodoma","Goat meat",3000,NA
"dodoma","Beef",2500,3000
"dodoma","Beef",4000,4000
"dodoma","Beef",2800,4000
"dodoma","Beef",4000,4000
"dodoma","Beef",3000,NA
"dodoma","Beef",3000,NA
"dodoma","Beef",3000,NA
"dodoma","Beef",3500,4000
"dodoma","Beef",3500,4000
"dodoma","Beef",4000,NA
"dodoma","Chicken (live)",3500,8000
"dodoma","Chicken (live)",3888.88888888889,4666.66666666667
"dodoma","Chicken (live)",2500,3400
"dodoma","Chicken (live)",4000,4000
"dodoma","Chicken (live)",3750,NA
"dodoma","Chicken (live)",2500,NA
"dodoma","Chicken (live)",4444.44444444444,NA
"dodoma","Chicken (live)",3000,4000
"dodoma","Chicken (live)",2666.66666666667,3750
"dodoma","Chicken (live)",3500,NA
"dodoma","Eggs",200,250
"dodoma","Eggs",150,250
"dodoma","Eggs",150,300
"dodoma","Eggs",100,250
"dodoma","Eggs",200,NA
"dodoma","Eggs",200,NA
"dodoma","Eggs",200,NA
"dodoma","Eggs",100,200
"dodoma","Eggs",200,300
"dodoma","Eggs",200,NA
"dodoma","Dagaa",4000,3500
"dodoma","Dagaa",3000,3000
"dodoma","Dagaa",NA,4000
"dodoma","Dagaa",2000,3000
"dodoma","Dagaa",3200,NA
"dodoma","Dagaa",3000,NA
"dodoma","Dagaa",3125,NA
"dodoma","Dagaa",4000,2500
"dodoma","Dagaa",2000,3000
"dodoma","Dagaa",NA,NA
"dodoma","Fresh fish",NA,NA
"dodoma","Fresh fish",NA,4800
"dodoma","Fresh fish",NA,4000
"dodoma","Fresh fish",NA,NA
"dodoma","Fresh fish",NA,NA
"dodoma","Fresh fish",NA,NA
"dodoma","Fresh fish",NA,NA
"dodoma","Fresh fish",NA,4500
"dodoma","Fresh fish",1000,4000
"dodoma","Fresh fish",NA,NA
"dodoma","Fresh milk",300,300
"dodoma","Fresh milk",300,500
"dodoma","Fresh milk",300,600
"dodoma","Fresh milk",500,500
"dodoma","Fresh milk",600,NA
"dodoma","Fresh milk",NA,NA
"dodoma","Fresh milk",NA,NA
"dodoma","Fresh milk",250,800
"dodoma","Fresh milk",500,1000
"dodoma","Fresh milk",NA,NA
"dodoma","Canned milk/powder",NA,NA
"dodoma","Canned milk/powder",NA,20000
"dodoma","Canned milk/powder",NA,17500
"dodoma","Canned milk/powder",NA,18750
"dodoma","Canned milk/powder",NA,NA
"dodoma","Canned milk/powder",NA,NA
"dodoma","Canned milk/powder",NA,NA
"dodoma","Canned milk/powder",NA,17500
"dodoma","Canned milk/powder",NA,18750
"dodoma","Canned milk/powder",NA,NA
"dodoma","Firewood",NA,NA
"dodoma","Firewood",37.037037037037,NA
"dodoma","Firewood",NA,NA
"dodoma","Firewood",NA,NA
"dodoma","Firewood",125,NA
"dodoma","Firewood",NA,NA
"dodoma","Firewood",71.4285714285714,NA
"dodoma","Firewood",NA,NA
"dodoma","Firewood",66.6666666666667,NA
"dodoma","Firewood",NA,NA
"dodoma","Kerosene",1400,1400
"dodoma","Kerosene",2600,2400
"dodoma","Kerosene",2000,1400
"dodoma","Kerosene",2000,1400
"dodoma","Kerosene",1200,NA
"dodoma","Kerosene",1400,NA
"dodoma","Kerosene",4000,NA
"dodoma","Kerosene",1200,1200
"dodoma","Kerosene",133.333333333333,2000
"dodoma","Kerosene",1300,NA
"dodoma","Charcoal",116.666666666667,NA
"dodoma","Charcoal",250,250
"dodoma","Charcoal",71.4285714285714,NA
"dodoma","Charcoal",NA,NA
"dodoma","Charcoal",312.5,NA
"dodoma","Charcoal",50,NA
"dodoma","Charcoal",218.75,NA
"dodoma","Charcoal",NA,NA
"dodoma","Charcoal",140,294.117647058824
"dodoma","Charcoal",133.333333333333,NA
"dodoma","Maize grinding costs",44,30
"dodoma","Maize grinding costs",50,40
"dodoma","Maize grinding costs",40,40
"dodoma","Maize grinding costs",35,35
"dodoma","Maize grinding costs",100,NA
"dodoma","Maize grinding costs",50,NA
"dodoma","Maize grinding costs",50,NA
"dodoma","Maize grinding costs",40,30
"dodoma","Maize grinding costs",50,80
"dodoma","Maize grinding costs",40,NA
"arusha","Cooking oil",3000,NA
"arusha","Cooking oil",3000,NA
"arusha","Cooking oil",2800,NA
"arusha","Cooking oil",3000,NA
"arusha","Cooking oil",3000,NA
"arusha","Cooking oil",2200,NA
"arusha","Cooking oil",2800,NA
"arusha","Cooking oil",3000,NA
"arusha","Cooking oil",3000,3000
"arusha","Cooking oil",NA,NA
"arusha","Cooking oil",3500,2800
"arusha","Cooking oil",4000,NA
"arusha","Cooking oil",3000,NA
"arusha","Salt",600,NA
"arusha","Salt",1000,NA
"arusha","Salt",600,NA
"arusha","Salt",600,NA
"arusha","Salt",NA,NA
"arusha","Salt",600,NA
"arusha","Salt",500,NA
"arusha","Salt",600,NA
"arusha","Salt",500,2000
"arusha","Salt",NA,NA
"arusha","Salt",600,600
"arusha","Salt",600,NA
"arusha","Salt",600,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (paddy)",NA,NA
"arusha","Rice (husked)",1200,NA
"arusha","Rice (husked)",1500,NA
"arusha","Rice (husked)",1200,NA
"arusha","Rice (husked)",1200,NA
"arusha","Rice (husked)",1400,NA
"arusha","Rice (husked)",1600,NA
"arusha","Rice (husked)",1200,NA
"arusha","Rice (husked)",1300,NA
"arusha","Rice (husked)",1200,1400
"arusha","Rice (husked)",1300,NA
"arusha","Rice (husked)",1400,1300
"arusha","Rice (husked)",1500,NA
"arusha","Rice (husked)",1600,NA
"arusha","Maize (green, cob)",NA,NA
"arusha","Maize (green, cob)",NA,NA
"arusha","Maize (green, cob)",400,NA
"arusha","Maize (green, cob)",NA,NA
"arusha","Maize (green, cob)",NA,NA
"arusha","Maize (green, cob)",NA,NA
"arusha","Maize (green, cob)",NA,NA
"arusha","Maize (green, cob)",NA,NA
"arusha","Maize (green, cob)",NA,NA
"arusha","Maize (green, cob)",NA,NA
"arusha","Maize (green, cob)",NA,NA
"arusha","Maize (green, cob)",600,NA
"arusha","Maize (green, cob)",NA,NA
"arusha","Maize (grain)",350,NA
"arusha","Maize (grain)",600,NA
"arusha","Maize (grain)",NA,NA
"arusha","Maize (grain)",NA,NA
"arusha","Maize (grain)",250,NA
"arusha","Maize (grain)",NA,NA
"arusha","Maize (grain)",300,NA
"arusha","Maize (grain)",NA,NA
"arusha","Maize (grain)",NA,NA
"arusha","Maize (grain)",375,NA
"arusha","Maize (grain)",NA,300
"arusha","Maize (grain)",1000,NA
"arusha","Maize (grain)",400,NA
"arusha","Maize (flour)",700,NA
"arusha","Maize (flour)",1000,NA
"arusha","Maize (flour)",700,NA
"arusha","Maize (flour)",NA,NA
"arusha","Maize (flour)",600,NA
"arusha","Maize (flour)",800,NA
"arusha","Maize (flour)",500,NA
"arusha","Maize (flour)",NA,NA
"arusha","Maize (flour)",600,700
"arusha","Maize (flour)",1000,NA
"arusha","Maize (flour)",NA,1000
"arusha","Maize (flour)",1,NA
"arusha","Maize (flour)",800,NA
"arusha","Millet (grain)",NA,NA
"arusha","Millet (grain)",NA,NA
"arusha","Millet (grain)",NA,NA
"arusha","Millet (grain)",NA,NA
"arusha","Millet (grain)",NA,NA
"arusha","Millet (grain)",NA,NA
"arusha","Millet (grain)",NA,NA
"arusha","Millet (grain)",NA,NA
"arusha","Millet (grain)",NA,1000
"arusha","Millet (grain)",NA,NA
"arusha","Millet (grain)",NA,1000
"arusha","Millet (grain)",NA,NA
"arusha","Millet (grain)",NA,NA
"arusha","Sorghum (grain)",NA,NA
"arusha","Sorghum (grain)",NA,NA
"arusha","Sorghum (grain)",NA,NA
"arusha","Sorghum (grain)",NA,NA
"arusha","Sorghum (grain)",NA,NA
"arusha","Sorghum (grain)",NA,NA
"arusha","Sorghum (grain)",NA,NA
"arusha","Sorghum (grain)",NA,NA
"arusha","Sorghum (grain)",NA,1000
"arusha","Sorghum (grain)",NA,NA
"arusha","Sorghum (grain)",NA,NA
"arusha","Sorghum (grain)",NA,NA
"arusha","Sorghum (grain)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Sorghum (flour)",NA,NA
"arusha","Millet (flour)",NA,NA
"arusha","Millet (flour)",NA,NA
"arusha","Millet (flour)",NA,NA
"arusha","Millet (flour)",NA,NA
"arusha","Millet (flour)",1500,NA
"arusha","Millet (flour)",NA,NA
"arusha","Millet (flour)",NA,NA
"arusha","Millet (flour)",NA,NA
"arusha","Millet (flour)",NA,NA
"arusha","Millet (flour)",NA,NA
"arusha","Millet (flour)",NA,NA
"arusha","Millet (flour)",NA,NA
"arusha","Millet (flour)",NA,NA
"arusha","Buns",NA,NA
"arusha","Buns",NA,NA
"arusha","Buns",2000,NA
"arusha","Buns",NA,NA
"arusha","Buns",NA,NA
"arusha","Buns",NA,NA
"arusha","Buns",NA,NA
"arusha","Buns",NA,NA
"arusha","Buns",NA,NA
"arusha","Buns",NA,NA
"arusha","Buns",NA,NA
"arusha","Buns",NA,NA
"arusha","Buns",NA,NA
"arusha","Bread",NA,NA
"arusha","Bread",666.666666666667,NA
"arusha","Bread",1600,NA
"arusha","Bread",2285.71428571429,NA
"arusha","Bread",NA,NA
"arusha","Bread",NA,NA
"arusha","Bread",1400,NA
"arusha","Bread",NA,NA
"arusha","Bread",NA,1600
"arusha","Bread",1666.66666666667,NA
"arusha","Bread",NA,NA
"arusha","Bread",NA,NA
"arusha","Bread",NA,NA
"arusha","Tea (dry)",10000,NA
"arusha","Tea (dry)",8000,NA
"arusha","Tea (dry)",10000,NA
"arusha","Tea (dry)",8000,NA
"arusha","Tea (dry)",NA,NA
"arusha","Tea (dry)",10000,NA
"arusha","Tea (dry)",8000,NA
"arusha","Tea (dry)",8000,NA
"arusha","Tea (dry)",10000,10000
"arusha","Tea (dry)",NA,NA
"arusha","Tea (dry)",8000,10000
"arusha","Tea (dry)",7000,NA
"arusha","Tea (dry)",6000,NA
"arusha","Local brews",NA,NA
"arusha","Local brews",NA,NA
"arusha","Local brews",NA,NA
"arusha","Local brews",NA,NA
"arusha","Local brews",NA,NA
"arusha","Local brews",NA,NA
"arusha","Local brews",500,NA
"arusha","Local brews",NA,NA
"arusha","Local brews",NA,NA
"arusha","Local brews",NA,NA
"arusha","Local brews",500,500
"arusha","Local brews",1000,NA
"arusha","Local brews",1000,NA
"arusha","Casava fresh",NA,NA
"arusha","Casava fresh",NA,NA
"arusha","Casava fresh",NA,NA
"arusha","Casava fresh",NA,NA
"arusha","Casava fresh",NA,NA
"arusha","Casava fresh",NA,NA
"arusha","Casava fresh",NA,NA
"arusha","Casava fresh",NA,NA
"arusha","Casava fresh",NA,384.615384615385
"arusha","Casava fresh",NA,NA
"arusha","Casava fresh",NA,NA
"arusha","Casava fresh",NA,NA
"arusha","Casava fresh",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava (dry)",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Casava flour",NA,NA
"arusha","Sweet potatoes",526.315789473684,NA
"arusha","Sweet potatoes",NA,NA
"arusha","Sweet potatoes",NA,NA
"arusha","Sweet potatoes",NA,NA
"arusha","Sweet potatoes",NA,NA
"arusha","Sweet potatoes",NA,NA
"arusha","Sweet potatoes",NA,NA
"arusha","Sweet potatoes",NA,NA
"arusha","Sweet potatoes",NA,588.235294117647
"arusha","Sweet potatoes",NA,NA
"arusha","Sweet potatoes",NA,NA
"arusha","Sweet potatoes",NA,NA
"arusha","Sweet potatoes",NA,NA
"arusha","Yams",NA,NA
"arusha","Yams",NA,NA
"arusha","Yams",NA,NA
"arusha","Yams",NA,NA
"arusha","Yams",NA,NA
"arusha","Yams",NA,NA
"arusha","Yams",NA,NA
"arusha","Yams",NA,NA
"arusha","Yams",NA,370.37037037037
