"y2_hhid","plotnum","hir.lab.days","fam.lab.days","area.est","area.gps","plot.dist","main.crop","soil","soilq","eroscont","erosion","slope","irrigation","ownership","land.title","cultivate","org.fert","org.fert.kg","org.fert.price","pest","pest.type","pest.price","pest.kg","nitrogen.kg","phosphorous.kg","potassium.kg","voucher","plot.value","maize.price","maize.value","output.kg.old","output.kg.new","maize.share","crop.count","beans","cash.crop","total.plot","inter.crop","seed.type","soh","aoh","schl","hh.size","own.sh","rent.sh","plots","plot.missing","region","year"
406003001108301,"M1",0,47,1.21405692672,1.2585734128952,0.1,11,"Clay","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,409331.349206349,353.194444444444,282555.555555555,800,1158.94050896017,69.0285647809289,2,FALSE,FALSE,"NO","YES","None purchased","Male",45,NA,4,48000,0,1,"NO","Tanga",2010
406003001108305,"M1",0,44,0.80937128448,1.33546376228333,0.1,11,"Sandy","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,353.194444444444,105958.333333333,300,NA,NA,3,FALSE,TRUE,"NO","YES","None purchased","Female",72,NA,5,16000,0,2,"NO","Tanga",2010
406003001108305,"M2",0,29,0.60702846336,0.372311115264893,0.1,11,"Sandy","Good","NO","NO","Flat bottom","NO","shared-own","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,35319.4444444444,353.194444444444,35319.4444444444,100,100,100,1,FALSE,FALSE,"YES","YES","None purchased","Female",72,NA,5,16000,0,2,"NO","Tanga",2010
406017003005501,"M1",0,0,1.21405692672,1.1202517747879,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","YES","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",47,1979,3,12000,0,1,"YES","Tanga",2010
406017003011401,"M1",0,222,1.82108539008,2.29861640930176,0.3,11,"Loam","Average","YES","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,353.194444444444,70638.8888888888,200,NA,NA,4,FALSE,FALSE,"NO","YES","IMPROVED","Female",51,1973,4,27000,0,1,"NO","Tanga",2010
406017003011602,"M1",0,62,4.45154206464,4.22492170333862,1.8,11,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,35319.4444444444,353.194444444444,35319.4444444444,100,100,100,1,FALSE,FALSE,"NO","YES","TRADITIONAL","Female",53,NA,2,20000,0,1,"NO","Tanga",2010
406017003016802,"M1",0,81,3.43982795904,4.24515581130981,2.6,11,"Loam","Good","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,228870,353.194444444444,228870,648,648,100,1,FALSE,FALSE,"NO","NO","None purchased","Male",53,1972,13,180000,0,3,"NO","Tanga",2010
406017003016802,"M2",0,81,4.0468564224,4.07114124298096,1.5,11,"Loam","Good","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,381450,353.194444444444,381450,1080,1080,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",53,1972,13,180000,0,3,"NO","Tanga",2010
406017003016802,"M3",0,273,4.0468564224,5.02336740493774,NA,11,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,353.194444444444,267015,756,NA,NA,2,FALSE,FALSE,"NO","YES","None purchased","Male",53,1972,13,180000,0,3,"NO","Tanga",2010
406017003030301,"M1",0,96,0.80937128448,0.712247371673584,1.2,11,"Loam","Good","NO","NO","Slightly sloped","NO","Used free of charge",NA,"YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,388513.888888888,353.194444444444,388513.888888888,1100,1100,100,1,FALSE,FALSE,"YES","YES","None purchased","Female",63,1955,3,44000,0,2,"NO","Tanga",2010
406017003030301,"M2",0,56,0.40468564224,0.618117392063141,NA,11,"Loam","Good","NO","NO","Slightly sloped","NO","Used free of charge",NA,"YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,72035.6429301986,353.194444444444,49447.2222222222,140,203.954631969104,68.6427165925842,2,FALSE,FALSE,"YES","YES","None purchased","Female",63,1955,3,44000,0,2,"NO","Tanga",2010
406017003032801,"M1",6,66,1.21405692672,0.704153656959534,1.2,11,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,457739.999999999,353.194444444444,457739.999999999,1296,1296,100,1,FALSE,FALSE,"NO","NO","None purchased","Male",32,1989,5,18000,0,1,"NO","Tanga",2010
406017003040701,"M1",13,43,0.40468564224,0.526091754436493,0.2,11,"Loam","Good","NO","NO","Slightly sloped","NO","Used free of charge",NA,"YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,35319.4444444444,353.194444444444,35319.4444444444,100,100,100,1,FALSE,FALSE,"YES","YES","TRADITIONAL","Female",21,NA,3,39000,0,1,"NO","Tanga",2010
406019002017601,"M1",18,243,1.61874256896,2.31075716018677,1.2,11,"Loam","Average","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,105958.333333333,353.194444444444,105958.333333333,300,300,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",46,1980,5,20000,0,2,"YES","Tanga",2010
406019002017601,"M2",0,0,3.23748513792,5.22044944763184,1.3,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",46,1980,5,20000,0,2,"YES","Tanga",2010
406019002033901,"M1",0,72,0.80937128448,0.874121785163879,0.2,11,"Loam","Good","NO","NO","Slightly sloped","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,70638.8888888888,353.194444444444,70638.8888888888,200,200,100,1,FALSE,FALSE,"NO","NO","TRADITIONAL","Female",72,NA,3,45000,0,1,"NO","Tanga",2010
406019002044601,"M1",0,26,0.40468564224,0.246858462691307,0,11,"Loam","Good","NO","NO","Slightly sloped","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,270525.793650793,353.194444444444,176597.222222222,500,765.940115723836,65.2792548314936,2,FALSE,FALSE,"YES","YES","TRADITIONAL","Male",43,1984,8,80000,0,2,"NO","Tanga",2010
406019002044601,"M2",0,226,1.61874256896,2.2581479549408,2.9,11,"Loam","Good","NO","NO","Flat top","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,353194.444444444,353.194444444444,353194.444444444,1000,1000,100,1,FALSE,FALSE,"NO","YES","TRADITIONAL","Male",43,1984,8,80000,0,2,"NO","Tanga",2010
406019002053201,"M1",0,156,0.80937128448,0.918637216091156,0.2,11,"Loam","Good","NO","YES","Flat top","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,335849.206349206,353.194444444444,282555.555555555,800,950.890399415763,84.1316728501548,3,FALSE,FALSE,"YES","YES","None purchased","Female",52,1977,7,180000,0,1,"NO","Tanga",2010
406019002054701,"M1",1,100,0.80937128448,0.526091754436493,0.7,11,"Loam","Good","NO","YES","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,353194.444444444,353.194444444444,353194.444444444,1000,1000,100,1,FALSE,FALSE,"YES","YES","None purchased","Male",38,1989,6,48000,0,1,"NO","Tanga",2010
406019002060401,"M1",0,106,1.21405692672,1.32737004756927,1.3,11,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,2954929.96031746,353.194444444444,2825555.55555555,8000,8366.29796078872,95.6217437807559,2,FALSE,FALSE,"YES","YES","None purchased","Male",49,1982,10,45000,0,2,"NO","Tanga",2010
406019002060401,"M2",0,104,1.61874256896,0.73248165845871,0.4,11,"Loam","Average","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,2156738.09523809,353.194444444444,2119166.66666666,6000,6106.37604628954,98.2579512712098,2,FALSE,FALSE,"NO","YES","None purchased","Male",49,1982,10,45000,0,2,"NO","Tanga",2010
406019002067301,"M1",0,149,0.40468564224,0.700106799602509,0,11,"Loam","Average","NO","NO","Flat top","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,1059.58333333333,353.194444444444,1059.58333333333,3,3,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",75,1961,8,245000,0,3,"YES","Tanga",2010
406019002067301,"M2",0,186,1.61874256896,2.71139621734619,0.3,11,"Loam","Average","NO","YES","Very steep","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,1412.77777777778,353.194444444444,1412.77777777778,4,4,100,1,FALSE,FALSE,"NO","NO","None purchased","Male",75,1961,8,245000,0,3,"YES","Tanga",2010
406019002067301,"M3",0,0,0.40468564224,0.509904384613037,1.4,NA,NA,NA,NA,NA,NA,NA,"Owned","YES","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",75,1961,8,245000,0,3,"YES","Tanga",2010
406019002078601,"M1",0,150,0.40468564224,0.995527565479279,1,11,"Loam","Good","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,176597.222222222,353.194444444444,176597.222222222,500,500,100,1,FALSE,FALSE,"NO","NO","TRADITIONAL","Female",56,NA,1,5000,0,1,"NO","Tanga",2010
407011002003201,"M1",0,52,1.21405692672,1.24643290042877,0,11,"Loam","Average","NO","NO","Slightly sloped","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,648380.952380954,353.194444444444,141277.777777778,400,1835.76203584069,21.7893164904034,2,TRUE,FALSE,"NO","YES","None purchased","Male",48,NA,3,27000,0,1,"NO","Tanga",2010
407011002003901,"M1",38,56,4.85622770688,5.01810646057129,0.1,31,"Clay","Good","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",59,1972,5,8000,0,1,"NO","Tanga",2010
407011002003904,"M1",0,0,2.42811385344,3.22939419746399,2.5,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",60,1963,6,4000,0,2,"YES","Tanga",2010
407011002003904,"M2",0,143,4.0468564224,2.95825457572937,2.2,11,"Loam","Average","NO","NO","Slightly sloped","NO","Used free of charge",NA,"YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,2855065.47619048,353.194444444444,706388.888888888,2000,8083.5514858716,24.7416003163411,3,TRUE,FALSE,"NO","NO","TRADITIONAL","Male",60,1963,6,4000,0,2,"YES","Tanga",2010
407011002012301,"M1",84,0,1.0117141056,0.687966227531433,1.2,11,"Loam","Good","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,353194.444444444,353.194444444444,353194.444444444,1000,1000,100,1,FALSE,FALSE,"YES","NO","TRADITIONAL","Male",59,NA,10,70000,0,2,"NO","Tanga",2010
407011002012301,"M2",108,0,0.80937128448,0.724387943744659,1.6,11,"Loam","Good","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,1311263.88888889,353.194444444444,423833.333333333,1200,3712.58356272121,32.3225047928736,2,TRUE,FALSE,"YES","YES","TRADITIONAL","Male",59,NA,10,70000,0,2,"NO","Tanga",2010
407011002013001,"M1",0,148,1.21405692672,2.26219487190247,0.1,11,"Loam","Good","NO","NO","Flat top","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,70638.8888888888,353.194444444444,70638.8888888888,200,200,100,1,FALSE,FALSE,"NO","YES","None purchased","Male",53,1976,4,18000,0,2,"NO","Tanga",2010
407011002013001,"M2",10,88,2.83279949568,2.04366445541382,1.3,31,"Clay","Good","NO","NO","Flat top","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",53,1976,4,18000,0,2,"NO","Tanga",2010
407011002019001,"M1",0,140,2.0234282112,2.67092752456665,0.5,31,"Loam","Average","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,795974.206349208,353.194444444444,35319.4444444444,100,2253.64305376103,4.43725992157956,2,TRUE,FALSE,"NO","NO","None purchased","Male",33,NA,6,64000,0,1,"NO","Tanga",2010
407011002026101,"M1",0,84,0.30351423168,0.327795654535294,0,11,"Loam","Good","YES","YES","Flat bottom","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,359509.920634921,353.194444444444,105958.333333333,300,1017.88101792034,29.4729928860386,2,TRUE,FALSE,"YES","YES","None purchased","Male",58,1968,8,125000,0,4,"YES","Tanga",2010
407011002026101,"M2",0,95,1.0117141056,1.69563436508179,0.4,11,"Sandy","Average","YES","YES","Flat bottom","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,176597.222222222,353.194444444444,176597.222222222,500,500,100,1,FALSE,FALSE,"NO","YES","None purchased","Male",58,1968,8,125000,0,4,"YES","Tanga",2010
407011002026101,"M3",0,0,1.0117141056,0.979340136051178,1.4,NA,"Loam","Good","NO","NO","Flat top","NO","Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",58,1968,8,125000,0,4,"YES","Tanga",2010
407011002026101,"M4",0,0,0.80937128448,1.48115074634552,0.6,NA,NA,NA,NA,NA,NA,NA,"Owned","YES","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",58,1968,8,125000,0,4,"YES","Tanga",2010
407011002031402,"M1",0,240,1.61874256896,1.72396242618561,0.1,11,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,288871.031746032,353.194444444444,35319.4444444444,100,817.881017920344,12.2267173108227,2,TRUE,FALSE,"NO","YES","TRADITIONAL","Female",72,NA,8,20000,0,2,"YES","Tanga",2010
407011002031402,"M2",0,0,2.0234282112,3.89712619781494,0.5,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",72,NA,8,20000,0,2,"YES","Tanga",2010
407011002032401,"M1",0,0,1.61874256896,3.75548601150513,0,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",72,NA,2,31500,0,2,"YES","Tanga",2010
407011002032401,"M2",0,54,1.21405692672,0.420873433351517,3.3,11,"Sandy","Good","NO","NO","Flat top","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,52979.1666666666,353.194444444444,52979.1666666666,150,150,100,1,FALSE,FALSE,"NO","YES","None purchased","Male",72,NA,2,31500,0,2,"YES","Tanga",2010
407011002032403,"M1",0,56,0.40468564224,0.501810669898987,0,11,"Loam","Good","NO","NO","Slightly sloped","NO","Used free of charge",NA,"YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,556924.603174604,353.194444444444,176597.222222222,500,1576.82152688052,31.7093590794114,2,TRUE,FALSE,"YES","YES","None purchased","Male",31,1993,6,12000,0,1,"NO","Tanga",2010
501008005026101,"M1",0,56,0.40468564224,0.384451687335968,0.3,12,"Clay","Average","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,423.611111111111,105902.777777778,250,NA,NA,2,FALSE,FALSE,"NO","YES","None purchased","Male",51,NA,2,12000,0,1,"NO","Morogoro",2010
501008005035801,"M1",3,95,0.40468564224,0.348029971122742,0.9,12,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",38,1985,7,12000,1000,3,"YES","Morogoro",2010
501008005035801,"M2",0,0,0.40468564224,0.441998034715652,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",38,1985,7,12000,1000,3,"YES","Morogoro",2010
501008005035801,"M3",8,54,0.40468564224,0.420873433351517,2.3,11,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,264610.52588497,423.611111111111,236375,558,624.654356187472,89.329401848041,2,FALSE,TRUE,"YES","YES","TRADITIONAL","Male",38,1985,7,12000,1000,3,"YES","Morogoro",2010
501008005072901,"M1",0,50,0.40468564224,0.632928907871246,NA,11,"Clay","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,42361.1111111111,423.611111111111,42361.1111111111,100,100,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",50,1981,5,48000,0,3,"NO","Morogoro",2010
501008005072901,"M2",0,56,0.40468564224,0.505857527256012,1.6,11,"Clay","Average","NO","YES","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,8472.22222222222,423.611111111111,8472.22222222222,20,20,100,1,FALSE,FALSE,"NO","NO","None purchased","Male",50,1981,5,48000,0,3,"NO","Morogoro",2010
501008005072901,"M3",4,92,0.5058570528,0.570607244968414,1.6,11,"Clay","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,237222.222222222,423.611111111111,237222.222222222,560,560,100,1,FALSE,FALSE,"NO","YES","None purchased","Male",50,1981,5,48000,0,3,"NO","Morogoro",2010
501008005076901,"M1",0,56,0.40468564224,0.473482608795166,0.7,11,"Clay","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,42361.1111111111,423.611111111111,42361.1111111111,100,100,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",34,1994,4,12000,0,2,"NO","Morogoro",2010
501008005076901,"M2",0,84,0.40468564224,0.342364341020584,NA,12,"Clay","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",34,1994,4,12000,0,2,"NO","Morogoro",2010
501008005122901,"M1",14,29,0.5058570528,0.530138611793518,1.5,11,"Loam","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,169444.444444444,423.611111111111,169444.444444444,400,400,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",50,1976,4,6000,0,1,"NO","Morogoro",2010
501008005132701,"M1",2,23,0.80937128448,0.473482608795166,0,11,"Loam","Average","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,612273.242184609,423.611111111111,203333.333333333,480,1445.36634220629,33.2095736550292,4,FALSE,FALSE,"NO","YES","TRADITIONAL","Male",30,NA,2,3000,0,2,"NO","Morogoro",2010
501008005132701,"M2",2,38,0.40468564224,0.323748797178268,0.4,11,"Clay","Good","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,254166.666666667,423.611111111111,254166.666666667,600,600,100,1,FALSE,FALSE,"NO","YES","TRADITIONAL","Male",30,NA,2,3000,0,2,"NO","Morogoro",2010
501008005134001,"M1",0,98,0.20234282112,0.315655082464218,0.1,11,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,127083.333333333,423.611111111111,127083.333333333,300,300,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",38,1992,5,6000,0,1,"NO","Morogoro",2010
501008005137201,"M1",0,0,0.283279944743771,0.275186479091644,1.2,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",42,1984,2,14000,0,2,"YES","Morogoro",2010
501008005137201,"M2",4,47,0.40468564224,0.566560387611389,1.5,11,"Loam","Good","NO","NO","Slightly sloped","NO","Used free of charge",NA,"YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,101666.666666667,423.611111111111,101666.666666667,240,240,100,1,FALSE,FALSE,"NO","NO","None purchased","Female",42,1984,2,14000,0,2,"YES","Morogoro",2010
501034002006601,"M1",13,76,0.80937128448,0.647497594356537,3.5,11,"Loam","Average","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,492063.492063493,423.611111111111,169444.444444444,400,1161.5925058548,34.4354838709676,2,TRUE,FALSE,"NO","YES","None purchased","Male",29,1999,8,120000,0,2,"NO","Morogoro",2010
501034002006601,"M2",25,112,3.23748513792,3.66313672065735,NA,11,"Loam","Average","NO","NO","Very steep","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,822639.492063493,423.611111111111,169444.444444444,400,1941.96863700235,20.5976549970161,3,TRUE,FALSE,"NO","YES","None purchased","Male",29,1999,8,120000,0,2,"NO","Morogoro",2010
501034002007801,"M1",0,234,2.42811385344,2.32556843757629,NA,11,"Loam","Average","NO","NO","Flat bottom","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,977579.365079366,423.611111111111,762500,1800,2307.72833723654,77.998782220418,2,TRUE,FALSE,"NO","YES","TRADITIONAL","Male",51,1977,10,96000,0,2,"YES","Morogoro",2010
501034002007801,"M2",0,0,3.23748513792,3.00811195373535,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",51,1977,10,96000,0,2,"YES","Morogoro",2010
501034002007803,"M1",0,58,0.80937128448,0.73248165845871,0.1,11,"Loam","Good","NO","NO","Flat bottom","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,152500,423.611111111111,152500,360,360,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",25,2002,4,12000,0,3,"YES","Morogoro",2010
501034002007803,"M2",0,76,1.61874256896,1.45257997512817,NA,31,"Loam","Good","NO","NO","Slightly sloped","NO","Owned","YES","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",25,2002,4,12000,0,3,"YES","Morogoro",2010
501034002007803,"M3",0,0,1.61874256896,1.97891449928284,0.6,NA,NA,NA,NA,NA,NA,NA,"Owned","YES","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",25,2002,4,12000,0,3,"YES","Morogoro",2010
501034002023701,"M1",0,0,0.80937128448,0.663280367851257,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",61,1960,6,24000,0,3,"YES","Morogoro",2010
501034002023701,"M2",0,156,1.61874256896,0.930777788162231,0.2,31,"Loam","Good","NO","NO","Very steep","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,349595.238095239,423.611111111111,91500,216,825.274004683843,26.173125383096,2,TRUE,FALSE,"NO","YES","None purchased","Male",61,1960,6,24000,0,3,"YES","Morogoro",2010
501034002023701,"M3",0,66,1.21405692672,0.752715945243835,0.5,31,"Loam","Average","NO","YES","Very steep","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,138039.682539683,423.611111111111,30500,72,325.864168618268,22.0950957281664,2,TRUE,FALSE,"NO","YES","None purchased","Male",61,1960,6,24000,0,3,"YES","Morogoro",2010
501034002028001,"M1",0,155,0.80937128448,0.530138611793518,0.4,11,"Loam","Good","NO","NO","Flat top","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,254166.666666667,423.611111111111,254166.666666667,600,600,100,1,FALSE,FALSE,"YES","NO","None purchased","Male",54,1974,9,62500,0,4,"NO","Morogoro",2010
501034002028001,"M2",0,315,1.61874256896,1.23429226875305,0.5,11,"Loam","Good","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,1083154.76190476,423.611111111111,889583.333333333,2100,2556.95550351288,82.1289223498378,2,TRUE,FALSE,"YES","YES","None purchased","Male",54,1974,9,62500,0,4,"NO","Morogoro",2010
501034002028001,"M3",0,170,2.0234282112,2.08008599281311,0,31,"Loam","Good","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",54,1974,9,62500,0,4,"NO","Morogoro",2010
501034002028001,"M4",0,115,0.40468564224,0.473482608795166,0.1,11,"Loam","Good","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,127083.333333333,423.611111111111,127083.333333333,300,300,100,1,FALSE,FALSE,"YES","YES","None purchased","Male",54,1974,9,62500,0,4,"NO","Morogoro",2010
501034002034501,"M1",0,325,2.0234282112,3.33461260795593,0.1,11,"Clay","Average","NO","NO","Very steep","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,305000,423.611111111111,305000,720,720,100,1,FALSE,FALSE,"NO","NO","TRADITIONAL","Male",35,1992,7,90000,0,1,"NO","Morogoro",2010
501034002039601,"M1",0,146,0.80937128448,0.687966227531433,0.3,11,"Loam","Average","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,211805.555555555,423.611111111111,211805.555555555,500,500,100,1,FALSE,FALSE,"YES","NO","None purchased","Female",42,NA,10,75000,0,3,"YES","Morogoro",2010
501034002039601,"M2",0,0,1.21405692672,1.30041801929474,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female",42,NA,10,75000,0,3,"YES","Morogoro",2010
501034002039601,"M3",0,41,1.21405692672,1.02563619613647,NA,11,"Loam","Average","NO","NO","Slightly sloped","NO","Owned","NO","YES","NO",0,0,"NO",NA,0,0,0,0,0,NA,342162.698412699,423.611111111111,127083.333333333,300,807.728337236536,37.1412003479268,2,TRUE,FALSE,"NO","YES","None purchased","Female",42,NA,10,75000,0,3,"YES","Morogoro",2010
501034002044601,"M1",0,0,2.0234282112,1.87677180767059,NA,NA,NA,NA,NA,NA,NA,NA,"Owned","NO","NO",NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",43,1987,11,120000,0,6,"YES","Morogoro",2010
